barcode,view_type,product_name,brand,categories,countries,image_url,local_image_path,license,source
8909081001123,front,Bounce Chocho,Sunfest,"Chocolate candies, Chocolate biscuits, Biscuit (cookie) snack w chocolate filling",India,https://images.openfoodfacts.org/images/products/890/908/100/1123/front_en.17.400.jpg,./off_download\images\8909081001123_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004400021,front,bhujia sev,Haldiram's,Fried foods,India,https://images.openfoodfacts.org/images/products/890/400/440/0021/front_en.3.400.jpg,./off_download\images\8904004400021_front.jpg,CC BY-SA 4.0,Open Food Facts
8901030980053,front,Peanut Butter Crunchy,Kissan,"Peanut butters, Nut butters",India,https://images.openfoodfacts.org/images/products/890/103/098/0053/front_de.3.400.jpg,./off_download\images\8901030980053_front.jpg,CC BY-SA 4.0,Open Food Facts
8901719129179,front,PARLE COCONUT,Parle,Biscuits,India,https://images.openfoodfacts.org/images/products/890/171/912/9179/front_en.4.400.jpg,./off_download\images\8901719129179_front.jpg,CC BY-SA 4.0,Open Food Facts
8901725018016,front,Yippee noodles (snack pack),Sunfeast,"Snacks, Noodles",India,https://images.openfoodfacts.org/images/products/890/172/501/8016/front_en.8.400.jpg,./off_download\images\8901725018016_front.jpg,CC BY-SA 4.0,Open Food Facts
8901719126468,front,parle 20-20,Parle,"Biscuits, Buiscuit",India,https://images.openfoodfacts.org/images/products/890/171/912/6468/front_en.8.400.jpg,./off_download\images\8901719126468_front.jpg,CC BY-SA 4.0,Open Food Facts
8906002006601,front,8906002006601,Dr. Oetker,French sausages,India,https://images.openfoodfacts.org/images/products/890/600/200/6601/front_en.3.400.jpg,./off_download\images\8906002006601_front.jpg,CC BY-SA 4.0,Open Food Facts
8906004560262,front,,,Crisps,India,https://images.openfoodfacts.org/images/products/890/600/456/0262/front_en.8.400.jpg,./off_download\images\8906004560262_front.jpg,CC BY-SA 4.0,Open Food Facts
8904071700031,front,Masala Banana Chips,Chheda's,"Chips and fries, Olives, Banana breads",India,https://images.openfoodfacts.org/images/products/890/407/170/0031/front_en.24.400.jpg,./off_download\images\8904071700031_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010502300,front,balaji wafers flamin hot,,veg wafers,India,https://images.openfoodfacts.org/images/products/890/601/050/2300/front_en.12.400.jpg,./off_download\images\8906010502300_front.jpg,CC BY-SA 4.0,Open Food Facts
8901725123123,front,iodized salt,Aashirvaad,"Spices, Iodised salts",India,https://images.openfoodfacts.org/images/products/890/172/512/3123/front_en.13.400.jpg,./off_download\images\8901725123123_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004400083,front,Haldiram's Bhujia sev,Haldiram's,Salty snacks,"India, Singapore",https://images.openfoodfacts.org/images/products/890/400/440/0083/front_en.18.400.jpg,./off_download\images\8904004400083_front.jpg,CC BY-SA 4.0,Open Food Facts
8901030779282,front,Green tea honey lemon 25 Tea Bags,Lipton,Green teas,India,https://images.openfoodfacts.org/images/products/890/103/077/9282/front_en.13.400.jpg,./off_download\images\8901030779282_front.jpg,CC BY-SA 4.0,Open Food Facts
8886467122439,front,Pringles Desi Masala Tadka Flavour,Pringles,Stacked extruded potato crisps,India,https://images.openfoodfacts.org/images/products/888/646/712/2439/front_en.3.400.jpg,./off_download\images\8886467122439_front.jpg,CC BY-SA 4.0,Open Food Facts
8904071700192,front,Golden potato chips,,Potato crisps,"India, United States",https://images.openfoodfacts.org/images/products/890/407/170/0192/front_en.3.400.jpg,./off_download\images\8904071700192_front.jpg,CC BY-SA 4.0,Open Food Facts
8904090906520,front,Garlic mixture,Rajam snacks,Snacks,India,https://images.openfoodfacts.org/images/products/890/409/090/6520/front_en.6.400.jpg,./off_download\images\8904090906520_front.jpg,CC BY-SA 4.0,Open Food Facts
8901595851218,front,Veg Hakka Noodles,Ching's Secret,"Pasta dishes, Instant noodles",India,https://images.openfoodfacts.org/images/products/890/159/585/1218/front_en.31.400.jpg,./off_download\images\8901595851218_front.jpg,CC BY-SA 4.0,Open Food Facts
8901262174114,front,King Alphonso Gold Ice Cream,Amul,Ice cream in a box,India,https://images.openfoodfacts.org/images/products/890/126/217/4114/front_en.25.400.jpg,./off_download\images\8901262174114_front.jpg,CC BY-SA 4.0,Open Food Facts
8901725104641,front,Sunfeast moms magic cashew almond,Sunfeast,,India,https://images.openfoodfacts.org/images/products/890/172/510/4641/front_en.6.400.jpg,./off_download\images\8901725104641_front.jpg,CC BY-SA 4.0,Open Food Facts
8902579001438,front,Appy Fizz,Appy,Beverages,India,https://images.openfoodfacts.org/images/products/890/257/900/1438/front_en.5.400.jpg,./off_download\images\8902579001438_front.jpg,CC BY-SA 4.0,Open Food Facts
8901117250000,front,prolyte ors Orange flavour,cipla health,"Dietary drink for sport, Artificial Juice",India,https://images.openfoodfacts.org/images/products/890/111/725/0000/front_en.7.400.jpg,./off_download\images\8901117250000_front.jpg,CC BY-SA 4.0,Open Food Facts
8901088136945,front,100% Pure Coconut Oil,Parachute,Coconut oils,India,https://images.openfoodfacts.org/images/products/890/108/813/6945/front_en.3.400.jpg,./off_download\images\8901088136945_front.jpg,CC BY-SA 4.0,Open Food Facts
8908010900070,front,Pintola all natural peanut butter (crunchy),Pintola,"Nut butters, Crunchy peanut butters","India, United States",https://images.openfoodfacts.org/images/products/890/801/090/0070/front_en.22.400.jpg,./off_download\images\8908010900070_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010501822,front,GIPPI,Balaji,"Cereals and their products, Noodles",India,https://images.openfoodfacts.org/images/products/890/601/050/1822/front_en.7.400.jpg,./off_download\images\8906010501822_front.jpg,CC BY-SA 4.0,Open Food Facts
3948764052910,front,Limca,,Sodas,India,https://images.openfoodfacts.org/images/products/394/876/405/2910/front_en.8.400.jpg,./off_download\images\3948764052910_front.jpg,CC BY-SA 4.0,Open Food Facts
8906032018919,front,Nutrela Soya mini chunks,Nutrela,"Soy beans, Soybean flours, Textured soy protein, Nutrela-soya-mini-chunks",India,https://images.openfoodfacts.org/images/products/890/603/201/8919/front_en.5.400.jpg,./off_download\images\8906032018919_front.jpg,CC BY-SA 4.0,Open Food Facts
8996001312476,front,,Mayora,,India,https://images.openfoodfacts.org/images/products/899/600/131/2476/front_en.4.400.jpg,./off_download\images\8996001312476_front.jpg,CC BY-SA 4.0,Open Food Facts
8901030919305,front,pizza & pasta sauce,Knorr,"Pasta sauces, Pizza sauces",India,https://images.openfoodfacts.org/images/products/890/103/091/9305/front_en.3.400.jpg,./off_download\images\8901030919305_front.jpg,CC BY-SA 4.0,Open Food Facts
8901725005986,front,Sunfeast Yippee! masala magic,"Sunfeast, Yippee!",Instant noodles,India,https://images.openfoodfacts.org/images/products/890/172/500/5986/front_en.3.400.jpg,./off_download\images\8901725005986_front.jpg,CC BY-SA 4.0,Open Food Facts
8906032018810,front,Patanjali Doodh biscuits,Patanjali,Biscuits,India,https://images.openfoodfacts.org/images/products/890/603/201/8810/front_en.3.400.jpg,./off_download\images\8906032018810_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004404661,front,salted peanuts,Haldiram's,Salted peanuts,India,https://images.openfoodfacts.org/images/products/890/400/440/4661/front_en.8.400.jpg,./off_download\images\8904004404661_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010500511,front,Chataka Pataka,Balaji,"Crisps, Namkeen",India,https://images.openfoodfacts.org/images/products/890/601/050/0511/front_en.9.400.jpg,./off_download\images\8906010500511_front.jpg,CC BY-SA 4.0,Open Food Facts
8901764012907,front,8901764012907,Coca-Cola,Beverages,India,https://images.openfoodfacts.org/images/products/890/176/401/2907/front_en.5.400.jpg,./off_download\images\8901764012907_front.jpg,CC BY-SA 4.0,Open Food Facts
3948262200196,front,amul butter masti 15,,,India,https://images.openfoodfacts.org/images/products/394/826/220/0196/front_en.3.400.jpg,./off_download\images\3948262200196_front.jpg,CC BY-SA 4.0,Open Food Facts
8901719135156,front,PARLE MONACO,parle,"Biscuits, Bi",India,https://images.openfoodfacts.org/images/products/890/171/913/5156/front_en.4.400.jpg,./off_download\images\8901719135156_front.jpg,CC BY-SA 4.0,Open Food Facts
7622202324260,front,Dairy Milk Chocolate,,"Candy chocolate bars, Milk chocolates, Ch",India,https://images.openfoodfacts.org/images/products/762/220/232/4260/front_en.7.400.jpg,./off_download\images\7622202324260_front.jpg,CC BY-SA 4.0,Open Food Facts
8906080604690,front,Swing Coconut Water,Paper Boat,Beverages,India,https://images.openfoodfacts.org/images/products/890/608/060/4690/front_en.22.400.jpg,./off_download\images\8906080604690_front.jpg,CC BY-SA 4.0,Open Food Facts
8901030735110,front,,,Ice cream tubs,India,https://images.openfoodfacts.org/images/products/890/103/073/5110/front_en.11.400.jpg,./off_download\images\8901030735110_front.jpg,CC BY-SA 4.0,Open Food Facts
8901058851298,front,Maggi 2-minutes Noodles,"Maggi, Nestlé",Instant noodles,India,https://images.openfoodfacts.org/images/products/890/105/885/1298/front_en.31.400.jpg,./off_download\images\8901058851298_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010501419,front,poprings,balaji,Sweet snacks,India,https://images.openfoodfacts.org/images/products/890/601/050/1419/front_en.14.400.jpg,./off_download\images\8906010501419_front.jpg,CC BY-SA 4.0,Open Food Facts
8906006721821,front,lion kimjo Dates,LION,"Dried fruits, Dates",India,https://images.openfoodfacts.org/images/products/890/600/672/1821/front_en.4.400.jpg,./off_download\images\8906006721821_front.jpg,CC BY-SA 4.0,Open Food Facts
0786162002969,front,acai blueberry pomegranate nutrient enhanced water beverage,vitamin water,"Artificially sweetened beverages, Vitamin waters","India, United States",https://images.openfoodfacts.org/images/products/078/616/200/2969/front_en.46.400.jpg,./off_download\images\0786162002969_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004400588,front,Haldiram's Lite Chiwda,Haldiram,,India,https://images.openfoodfacts.org/images/products/890/400/440/0588/front_en.6.400.jpg,./off_download\images\8904004400588_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010500535,front,Balaji Wafers Chaat Chaska,Balaji,"Crisps, Salty snacks made from potato",India,https://images.openfoodfacts.org/images/products/890/601/050/0535/front_en.21.400.jpg,./off_download\images\8906010500535_front.jpg,CC BY-SA 4.0,Open Food Facts
8901491702188,front,Oats,Quaker,Rolled oats,India,https://images.openfoodfacts.org/images/products/890/149/170/2188/front_en.3.400.jpg,./off_download\images\8901491702188_front.jpg,CC BY-SA 4.0,Open Food Facts
8906002000494,front,Dr Oetker Funfoods Veg Mayonnaise,"Dr. Oetker, Funfoods",Mayonnaises,India,https://images.openfoodfacts.org/images/products/890/600/200/0494/front_en.4.400.jpg,./off_download\images\8906002000494_front.jpg,CC BY-SA 4.0,Open Food Facts
8901491435109,front,Potato chips (Spicy Treat flavour)20rs,Uncle Chipps,Potato crisps,"Canada, India, United States",https://images.openfoodfacts.org/images/products/890/149/143/5109/front_en.18.400.jpg,./off_download\images\8901491435109_front.jpg,CC BY-SA 4.0,Open Food Facts
8901512540201,front,ACT TT GOlDEN SIZZLE,ACT II,Popcorn,India,https://images.openfoodfacts.org/images/products/890/151/254/0201/front_en.34.400.jpg,./off_download\images\8901512540201_front.jpg,CC BY-SA 4.0,Open Food Facts
8901491001854,front,PEPSICO.,Lay's,Potato crisps,India,https://images.openfoodfacts.org/images/products/890/149/100/1854/front_en.22.400.jpg,./off_download\images\8901491001854_front.jpg,CC BY-SA 4.0,Open Food Facts
8901063142244,front,Nutri choice zero,Britannia,Biscuits,India,https://images.openfoodfacts.org/images/products/890/106/314/2244/front_fr.3.400.jpg,./off_download\images\8901063142244_front.jpg,CC BY-SA 4.0,Open Food Facts
8901058904741,front,Nestle kit Kat (Ind),KitKat,"Wafers, Candy chocolate bars filled with biscuit",India,https://images.openfoodfacts.org/images/products/890/105/890/4741/front_en.3.400.jpg,./off_download\images\8901058904741_front.jpg,CC BY-SA 4.0,Open Food Facts
8906007611602,front,Kreamy magic,Kwality,Cream pav,India,https://images.openfoodfacts.org/images/products/890/600/761/1602/front_en.3.400.jpg,./off_download\images\8906007611602_front.jpg,CC BY-SA 4.0,Open Food Facts
8901725013684,front,Madangle Achari Masti,ITC,"Crisps, Namkeen",India,https://images.openfoodfacts.org/images/products/890/172/501/3684/front_en.3.400.jpg,./off_download\images\8901725013684_front.jpg,CC BY-SA 4.0,Open Food Facts
8901058875577,front,Milkybar,Nestlé,Milk chocolate bar,India,https://images.openfoodfacts.org/images/products/890/105/887/5577/front_en.8.400.jpg,./off_download\images\8901058875577_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004403626,front,,Haldiram's,,India,https://images.openfoodfacts.org/images/products/890/400/440/3626/front_en.4.400.jpg,./off_download\images\8904004403626_front.jpg,CC BY-SA 4.0,Open Food Facts
8906005508904,front,Bikaji mobile bhel chowpati bhelpuri,Bikaji,Snacks,India,https://images.openfoodfacts.org/images/products/890/600/550/8904/front_en.3.400.jpg,./off_download\images\8906005508904_front.jpg,CC BY-SA 4.0,Open Food Facts
0992880034469,front,,,Energy drinks,"India, Romania",https://images.openfoodfacts.org/images/products/099/288/003/4469/front_ro.3.400.jpg,./off_download\images\0992880034469_front.jpg,CC BY-SA 4.0,Open Food Facts
8901764175015,front,Maaza,Coca-Cola,"Fruit juices, Sweetened beverages, Mango-juice",India,https://images.openfoodfacts.org/images/products/890/176/417/5015/front_en.3.400.jpg,./off_download\images\8901764175015_front.jpg,CC BY-SA 4.0,Open Food Facts
7622202216916,front,Cadbury Chocobakes 17gm,Cadbury,Confectioneries,India,https://images.openfoodfacts.org/images/products/762/220/221/6916/front_en.22.400.jpg,./off_download\images\7622202216916_front.jpg,CC BY-SA 4.0,Open Food Facts
8901088213608,front,Saffola Oats,"Saffola, Marico",Rolled oats,India,https://images.openfoodfacts.org/images/products/890/108/821/3608/front_en.3.400.jpg,./off_download\images\8901088213608_front.jpg,CC BY-SA 4.0,Open Food Facts
8901058016116,front,KitKat 50,KitKat,"Chocolate candies, Chocolate-covered biscuits",India,https://images.openfoodfacts.org/images/products/890/105/801/6116/front_en.30.400.jpg,./off_download\images\8901058016116_front.jpg,CC BY-SA 4.0,Open Food Facts
8901063365964,front,Britannia Chocolate Cake 100gm,Britannia,Cakes,"Australia, India",https://images.openfoodfacts.org/images/products/890/106/336/5964/front_en.22.400.jpg,./off_download\images\8901063365964_front.jpg,CC BY-SA 4.0,Open Food Facts
8906151420389,front,best misal farsan,Sitashree LaxmiNarayan,Snacks,"India, United Kingdom",https://images.openfoodfacts.org/images/products/890/615/142/0389/front_en.8.400.jpg,./off_download\images\8906151420389_front.jpg,CC BY-SA 4.0,Open Food Facts
3948764012600,front,Coca cola 400,Coca-Cola,Colas,"India, United States",https://images.openfoodfacts.org/images/products/394/876/401/2600/front_en.3.400.jpg,./off_download\images\3948764012600_front.jpg,CC BY-SA 4.0,Open Food Facts
8901719127106,front,NG,,"Biscuits, Buiscuits","India, United States",https://images.openfoodfacts.org/images/products/890/171/912/7106/front_en.7.400.jpg,./off_download\images\8901719127106_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010500320,front,8906010500320,,,"India, United States",https://images.openfoodfacts.org/images/products/890/601/050/0320/front_en.6.400.jpg,./off_download\images\8906010500320_front.jpg,CC BY-SA 4.0,Open Food Facts
7622202324697,front,,,Chocolates,India,https://images.openfoodfacts.org/images/products/762/220/232/4697/front_en.13.400.jpg,./off_download\images\7622202324697_front.jpg,CC BY-SA 4.0,Open Food Facts
8906031252314,front,Chakote Slice Cake,Chakote,Cakes,India,https://images.openfoodfacts.org/images/products/890/603/125/2314/front_en.4.400.jpg,./off_download\images\8906031252314_front.jpg,CC BY-SA 4.0,Open Food Facts
8901058022193,front,Maggi Noodles,Maggi,Instant noodles,India,https://images.openfoodfacts.org/images/products/890/105/802/2193/front_en.9.400.jpg,./off_download\images\8901058022193_front.jpg,CC BY-SA 4.0,Open Food Facts
8901262010023,front,Amul pasteurised butter,Amul,"Cheeses, Butters",India,https://images.openfoodfacts.org/images/products/890/126/201/0023/front_en.7.400.jpg,./off_download\images\8901262010023_front.jpg,CC BY-SA 4.0,Open Food Facts
8901262020046,front,Pure Milk Cheese Slices,Amul,Cheeses,"France, India",https://images.openfoodfacts.org/images/products/890/126/202/0046/front_fr.4.400.jpg,./off_download\images\8901262020046_front.jpg,CC BY-SA 4.0,Open Food Facts
8906017290125,front,Vedica,Bisleri,Natural mineral waters,India,https://images.openfoodfacts.org/images/products/890/601/729/0125/front_en.7.400.jpg,./off_download\images\8906017290125_front.jpg,CC BY-SA 4.0,Open Food Facts
8902579103170,front,Frooti,"Frooti, Parle Agro","Fruit juices, Sweetened beverages, Ready to serve fruit drink",India,https://images.openfoodfacts.org/images/products/890/257/910/3170/front_en.69.400.jpg,./off_download\images\8902579103170_front.jpg,CC BY-SA 4.0,Open Food Facts
8000500347508,front,,Kinder,"Confectioneries, Chocolate biscuits","India, Malaysia, Poland",https://images.openfoodfacts.org/images/products/800/050/034/7508/front_et.73.400.jpg,./off_download\images\8000500347508_front.jpg,CC BY-SA 4.0,Open Food Facts
8901499010483,front,Kelloggs Muesli,Kellogg's,"Cereal flakes, Mueslis with fruits",India,https://images.openfoodfacts.org/images/products/890/149/901/0483/front_en.24.400.jpg,./off_download\images\8901499010483_front.jpg,CC BY-SA 4.0,Open Food Facts
8904004407617,front,Taka-tak,Haldiram's,Crisps,India,https://images.openfoodfacts.org/images/products/890/400/440/7617/front_fr.3.400.jpg,./off_download\images\8904004407617_front.jpg,CC BY-SA 4.0,Open Food Facts
8901262071864,front,99% Cacao Ultimate Dark Chocolate,Amul,Dark chocolate bar,India,https://images.openfoodfacts.org/images/products/890/126/207/1864/front_en.17.400.jpg,./off_download\images\8901262071864_front.jpg,CC BY-SA 4.0,Open Food Facts
8901246005373,front,TOMATO KETCHUP CLASSIC BLEND,Del Monte,Ketchup,India,https://images.openfoodfacts.org/images/products/890/124/600/5373/front_en.20.400.jpg,./off_download\images\8901246005373_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010261078,front,Refined Sunflower Oil,Gold winner kaleesuwari,"Sunflower oils, Refined sunflower oils",India,https://images.openfoodfacts.org/images/products/890/601/026/1078/front_en.3.400.jpg,./off_download\images\8906010261078_front.jpg,CC BY-SA 4.0,Open Food Facts
8901030902383,front,Manchow Veg,Knorr,"Dried meals, Soup mixes",India,https://images.openfoodfacts.org/images/products/890/103/090/2383/front_en.3.400.jpg,./off_download\images\8901030902383_front.jpg,CC BY-SA 4.0,Open Food Facts
8906006783058,front,D-lite Tomato Ketchup,Surabhi,Tomato Ketchup,India,https://images.openfoodfacts.org/images/products/890/600/678/3058/front_en.3.400.jpg,./off_download\images\8906006783058_front.jpg,CC BY-SA 4.0,Open Food Facts
8904272600154,front,Storia Tender Coconut Water,Storia,"Waters, Coconut waters",India,https://images.openfoodfacts.org/images/products/890/427/260/0154/front_en.27.400.jpg,./off_download\images\8904272600154_front.jpg,CC BY-SA 4.0,Open Food Facts
8901063162648,front,Britannia Marie Gold,Britannia,Biscuits,India,https://images.openfoodfacts.org/images/products/890/106/316/2648/front_en.3.400.jpg,./off_download\images\8901063162648_front.jpg,CC BY-SA 4.0,Open Food Facts
8901207019234,front,Hajmola,Dabur,"Ayurvedic, Digestive-tablets",India,https://images.openfoodfacts.org/images/products/890/120/701/9234/front_fr.5.400.jpg,./off_download\images\8901207019234_front.jpg,CC BY-SA 4.0,Open Food Facts
7622201763329,front,Orange Tang,,Beverages,India,https://images.openfoodfacts.org/images/products/762/220/176/3329/front_en.6.400.jpg,./off_download\images\7622201763329_front.jpg,CC BY-SA 4.0,Open Food Facts
8902080204052,front,Mirinda orange Flavour 750ml,Mirinda,Fruit-based beverages,India,https://images.openfoodfacts.org/images/products/890/208/020/4052/front_en.7.400.jpg,./off_download\images\8902080204052_front.jpg,CC BY-SA 4.0,Open Food Facts
8904320015404,front,Peanut Butter - Crunchy,Disano,"Nut butters, Peanut butters","India, Japan",https://images.openfoodfacts.org/images/products/890/432/001/5404/front_en.5.400.jpg,./off_download\images\8904320015404_front.jpg,CC BY-SA 4.0,Open Food Facts
8906010501198,front,Crunchem Pizzy Masala,Balaji,"Crisps, Chips",India,https://images.openfoodfacts.org/images/products/890/601/050/1198/front_en.3.400.jpg,./off_download\images\8906010501198_front.jpg,CC BY-SA 4.0,Open Food Facts
00001295,front,Feed Grade Soybeans,"H‑E‑B, Rural Route 1",,"India, Ireland, world",https://images.openfoodfacts.org/images/products/000/000/000/1295/front_en.16.400.jpg,./off_download\images\00001295_front.jpg,CC BY-SA 4.0,Open Food Facts
8906090573047,front,Too yummy Chips green,,Crisps,India,https://images.openfoodfacts.org/images/products/890/609/057/3047/front_en.7.400.jpg,./off_download\images\8906090573047_front.jpg,CC BY-SA 4.0,Open Food Facts
